Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments,Income_Group,Is_Business_Hours,Is_Weekend
610,2023-06-20 01:00:00,1992.0,Investment,3.0,7,Unsatisfactory,Medium,0,0
917,2023-06-20 02:00:00,1478.0,Investment,6.0,7,Needs Improvement,Medium,0,0
542,2023-06-20 03:00:00,3810.0,Loan Payment,9.0,2,Needs Improvement,High,0,0
602,2023-06-20 04:00:00,1243.0,Investment,3.0,8,Very Satisfied,Low,0,0
148,2023-06-20 05:00:00,1807.0,Purchase,10.0,1,Unsatisfactory,Medium,0,0
656,2023-06-20 06:00:00,574.0,Investment,9.0,9,Needs Improvement,Low,0,0
67,2023-06-20 07:00:00,3029.0,Bill Payment,5.0,9,Very Satisfied,Medium,0,0
945,2023-06-20 08:00:00,1314.0,Bill Payment,6.0,2,Very Satisfied,Medium,0,0
869,2023-06-20 09:00:00,142.0,Bill Payment,2.0,10,Good Service,Low,1,0
570,2023-06-20 10:00:00,458.0,Loan Payment,9.0,3,Good Service,Low,1,0
1000,2023-06-20 11:00:00,1840.0,Loan Payment,5.0,10,Unsatisfactory,Medium,1,0
940,2023-06-20 12:00:00,2168.0,Loan Payment,8.0,1,Very Satisfied,Medium,1,0
793,2023-06-20 13:00:00,3636.0,Loan Payment,4.0,2,Needs Improvement,Medium,1,0
279,2023-06-20 14:00:00,859.0,Loan Payment,2.0,2,Good Service,Low,1,0
748,2023-06-20 15:00:00,3972.0,Purchase,3.0,2,Very Satisfied,High,1,0
443,2023-06-20 16:00:00,1490.0,Loan Payment,1.0,2,Good Service,Medium,1,0
897,2023-06-20 17:00:00,910.0,Investment,4.0,5,Very Satisfied,Low,0,0
865,2023-06-20 18:00:00,4864.0,Purchase,2.0,7,Needs Improvement,High,0,0
399,2023-06-20 19:00:00,1549.0,Loan Payment,1.0,8,Excellent,Medium,0,0
128,2023-06-20 20:00:00,1909.0,Investment,5.0,2,Needs Improvement,Medium,0,0
337,2023-06-20 21:00:00,2954.0,Purchase,4.0,2,Good Service,Medium,0,0
482,2023-06-20 22:00:00,4967.0,Bill Payment,1.0,10,Unsatisfactory,High,0,0
721,2023-06-20 23:00:00,3254.0,Purchase,4.0,3,Good Service,Medium,0,0
948,2023-06-21 00:00:00,524.0,Loan Payment,6.0,6,Unsatisfactory,Low,0,0
186,2023-06-21 01:00:00,1601.0,Purchase,7.0,3,Needs Improvement,Medium,0,0
169,2023-06-21 02:00:00,93.0,Purchase,7.0,2,Good Service,Low,0,0
684,2023-06-21 03:00:00,3752.0,Bill Payment,5.0,5,Very Satisfied,High,0,0
260,2023-06-21 04:00:00,4903.0,Purchase,3.0,1,Good Service,High,0,0
717,2023-06-21 05:00:00,2137.0,Purchase,2.0,9,Very Satisfied,Medium,0,0
964,2023-06-21 06:00:00,1611.0,Bill Payment,6.0,4,Very Satisfied,Medium,0,0
647,2023-06-21 07:00:00,4627.0,Loan Payment,10.0,5,Very Satisfied,High,0,0
558,2023-06-21 08:00:00,1232.0,Investment,1.0,1,Good Service,Low,0,0
507,2023-06-21 09:00:00,4339.0,Purchase,8.0,10,Needs Improvement,High,1,0
521,2023-06-21 10:00:00,1852.0,Bill Payment,7.0,10,Good Service,Medium,1,0
471,2023-06-21 11:00:00,2301.0,Purchase,6.0,8,Needs Improvement,Medium,1,0
161,2023-06-21 12:00:00,1599.0,Loan Payment,5.0,2,Good Service,Medium,1,0
289,2023-06-21 13:00:00,2906.0,Loan Payment,9.0,1,Good Service,Medium,1,0
340,2023-06-21 14:00:00,4498.0,Bill Payment,5.0,9,Good Service,High,1,0
900,2023-06-21 15:00:00,18.0,Investment,6.0,4,Needs Improvement,Low,1,0
833,2023-06-21 16:00:00,4718.0,Investment,2.0,8,Very Satisfied,High,1,0
502,2023-06-21 17:00:00,724.0,Purchase,3.0,6,Good Service,Low,0,0
106,2023-06-21 18:00:00,1937.0,Bill Payment,1.0,7,Excellent,Medium,0,0
802,2023-06-21 19:00:00,119.0,Investment,5.0,7,Needs Improvement,Low,0,0
475,2023-06-21 20:00:00,4939.0,Loan Payment,6.0,5,Very Satisfied,High,0,0
853,2023-06-21 21:00:00,275.0,Investment,8.0,10,Good Service,Low,0,0
600,2023-06-21 22:00:00,3233.0,Bill Payment,4.0,8,Excellent,Medium,0,0
463,2023-06-21 23:00:00,964.0,Loan Payment,5.0,7,Unsatisfactory,Low,0,0
483,2023-06-22 00:00:00,1359.0,Purchase,10.0,5,Needs Improvement,Medium,0,0
704,2023-06-22 01:00:00,1584.0,Loan Payment,10.0,1,Excellent,Medium,0,0
153,2023-06-22 02:00:00,2233.0,Investment,5.0,9,Good Service,Medium,0,0
823,2023-06-22 03:00:00,3841.0,Investment,8.0,4,Unsatisfactory,High,0,0
649,2023-06-22 04:00:00,3265.0,Investment,10.0,2,Unsatisfactory,Medium,0,0
785,2023-06-22 05:00:00,1068.0,Purchase,8.0,5,Needs Improvement,Low,0,0
149,2023-06-22 06:00:00,1967.0,Investment,5.0,5,Good Service,Medium,0,0
188,2023-06-22 07:00:00,4954.0,Bill Payment,8.0,1,Good Service,High,0,0
653,2023-06-22 08:00:00,3157.0,Purchase,7.0,7,Needs Improvement,Medium,0,0
131,2023-06-22 09:00:00,2529.0,Loan Payment,8.0,7,Needs Improvement,Medium,1,0
452,2023-06-22 10:00:00,3663.0,Investment,7.0,4,Needs Improvement,Medium,1,0
516,2023-06-22 11:00:00,2580.0,Bill Payment,7.0,5,Good Service,Medium,1,0
491,2023-06-22 12:00:00,2937.0,Bill Payment,4.0,4,Very Satisfied,Medium,1,0
476,2023-06-22 13:00:00,3897.0,Purchase,10.0,1,Good Service,High,1,0
263,2023-06-22 14:00:00,897.0,Bill Payment,9.0,6,Very Satisfied,Low,1,0
538,2023-06-22 15:00:00,754.0,Purchase,6.0,2,Unsatisfactory,Low,1,0
459,2023-06-22 16:00:00,3524.0,Purchase,4.0,4,Needs Improvement,Medium,1,0
536,2023-06-22 17:00:00,2940.0,Purchase,4.0,7,Excellent,Medium,0,0
778,2023-06-22 18:00:00,2689.0,Loan Payment,3.0,6,Needs Improvement,Medium,0,0
741,2023-06-22 19:00:00,185.0,Loan Payment,7.0,9,Good Service,Low,0,0
781,2023-06-22 20:00:00,575.0,Bill Payment,2.0,6,Needs Improvement,Low,0,0
637,2023-06-22 21:00:00,3227.0,Loan Payment,1.0,6,Very Satisfied,Medium,0,0
684,2023-06-22 22:00:00,4367.0,Purchase,5.0,5,Very Satisfied,High,0,0
746,2023-06-22 23:00:00,4636.0,Purchase,4.0,9,Very Satisfied,High,0,0
295,2023-06-23 00:00:00,1404.0,Loan Payment,1.0,9,Excellent,Medium,0,0
915,2023-06-23 01:00:00,1230.0,Bill Payment,5.0,1,Excellent,Low,0,0
435,2023-06-23 02:00:00,957.0,Purchase,4.0,3,Very Satisfied,Low,0,0
275,2023-06-23 03:00:00,594.0,Loan Payment,5.0,8,Unsatisfactory,Low,0,0
588,2023-06-23 04:00:00,2872.0,Investment,2.0,7,Good Service,Medium,0,0
308,2023-06-23 05:00:00,1630.0,Bill Payment,1.0,5,Unsatisfactory,Medium,0,0
726,2023-06-23 06:00:00,3365.0,Bill Payment,3.0,7,Good Service,Medium,0,0
943,2023-06-23 07:00:00,2359.0,Bill Payment,8.0,1,Very Satisfied,Medium,0,0
997,2023-06-23 08:00:00,3201.0,Investment,2.0,4,Good Service,Medium,0,0
376,2023-06-23 09:00:00,3217.0,Purchase,7.0,9,Very Satisfied,Medium,1,0
158,2023-06-23 10:00:00,2586.0,Bill Payment,5.0,4,Very Satisfied,Medium,1,0
814,2023-06-23 11:00:00,541.0,Loan Payment,3.0,5,Very Satisfied,Low,1,0
204,2023-06-23 12:00:00,1241.0,Bill Payment,7.0,3,Good Service,Low,1,0
989,2023-06-23 13:00:00,2003.0,Loan Payment,1.0,1,Unsatisfactory,Medium,1,0
661,2023-06-23 14:00:00,1707.0,Bill Payment,10.0,4,Unsatisfactory,Medium,1,0
75,2023-06-23 15:00:00,3380.0,Loan Payment,7.0,6,Needs Improvement,Medium,1,0
380,2023-06-23 16:00:00,1555.0,Loan Payment,1.0,5,Very Satisfied,Medium,1,0
741,2023-06-23 17:00:00,3175.0,Loan Payment,7.0,9,Good Service,Medium,0,0
304,2023-06-23 18:00:00,1447.0,Investment,4.0,1,Good Service,Medium,0,0
62,2023-06-23 19:00:00,380.0,Investment,8.0,5,Good Service,Low,0,0
570,2023-06-23 20:00:00,4514.0,Investment,9.0,3,Good Service,High,0,0
786,2023-06-23 21:00:00,626.0,Purchase,5.0,10,Good Service,Low,0,0
108,2023-06-23 22:00:00,4176.0,Loan Payment,2.0,3,Unsatisfactory,High,0,0
187,2023-06-23 23:00:00,4024.0,Purchase,2.0,6,Excellent,High,0,0
987,2023-06-24 00:00:00,4189.0,Investment,7.0,8,Unsatisfactory,High,0,1
229,2023-06-24 01:00:00,2266.0,Loan Payment,3.0,3,Unsatisfactory,Medium,0,1
48,2023-06-24 02:00:00,4364.0,Purchase,2.0,4,Very Satisfied,High,0,1
831,2023-06-24 03:00:00,3320.0,Investment,3.0,4,Good Service,Medium,0,1
268,2023-06-24 04:00:00,941.0,Purchase,7.0,5,Excellent,Low,0,1
727,2023-06-24 05:00:00,2339.0,Purchase,9.0,3,Excellent,Medium,0,1
802,2023-06-24 06:00:00,403.0,Investment,5.0,7,Needs Improvement,Low,0,1
254,2023-06-24 07:00:00,2475.0,Loan Payment,3.0,1,Very Satisfied,Medium,0,1
957,2023-06-24 08:00:00,3287.0,Bill Payment,6.0,3,Good Service,Medium,0,1
870,2023-06-24 09:00:00,1939.0,Bill Payment,8.0,2,Needs Improvement,Medium,1,1
87,2023-06-24 10:00:00,635.0,Purchase,5.0,3,Unsatisfactory,Low,1,1
181,2023-06-24 11:00:00,4667.0,Purchase,2.0,9,Good Service,High,1,1
25,2023-06-24 12:00:00,2889.0,Purchase,1.0,8,Good Service,Medium,1,1
958,2023-06-24 13:00:00,3176.0,Loan Payment,2.0,9,Very Satisfied,Medium,1,1
388,2023-06-24 14:00:00,3432.0,Purchase,5.0,9,Excellent,Medium,1,1
222,2023-06-24 15:00:00,2119.0,Purchase,4.0,4,Unsatisfactory,Medium,1,1
990,2023-06-24 16:00:00,1175.0,Purchase,5.0,10,Needs Improvement,Low,1,1
397,2023-06-24 17:00:00,2791.0,Investment,9.0,8,Excellent,Medium,0,1
938,2023-06-24 18:00:00,1901.0,Bill Payment,9.0,10,Good Service,Medium,0,1
511,2023-06-24 19:00:00,3192.0,Bill Payment,10.0,3,Needs Improvement,Medium,0,1
561,2023-06-24 20:00:00,1649.0,Investment,7.0,7,Needs Improvement,Medium,0,1
846,2023-06-24 21:00:00,791.0,Loan Payment,8.0,3,Good Service,Low,0,1
440,2023-06-24 22:00:00,4702.0,Loan Payment,7.0,6,Good Service,High,0,1
175,2023-06-24 23:00:00,2066.0,Loan Payment,7.0,7,Good Service,Medium,0,1
904,2023-06-25 00:00:00,2333.0,Investment,2.0,10,Unsatisfactory,Medium,0,1
311,2023-06-25 01:00:00,2284.0,Bill Payment,4.0,9,Needs Improvement,Medium,0,1
984,2023-06-25 02:00:00,2243.0,Bill Payment,7.0,10,Unsatisfactory,Medium,0,1
274,2023-06-25 03:00:00,2648.0,Purchase,4.0,5,Excellent,Medium,0,1
35,2023-06-25 04:00:00,3297.0,Bill Payment,6.0,9,Needs Improvement,Medium,0,1
217,2023-06-25 05:00:00,2490.0,Loan Payment,2.0,7,Excellent,Medium,0,1
721,2023-06-25 06:00:00,2626.0,Loan Payment,4.0,3,Good Service,Medium,0,1
672,2023-06-25 07:00:00,365.0,Purchase,8.0,5,Good Service,Low,0,1
408,2023-06-25 08:00:00,4497.0,Purchase,9.0,10,Unsatisfactory,High,0,1
519,2023-06-25 09:00:00,4684.0,Bill Payment,9.0,5,Needs Improvement,High,1,1
269,2023-06-25 10:00:00,3356.0,Purchase,2.0,10,Good Service,Medium,1,1
638,2023-06-25 11:00:00,3532.0,Purchase,3.0,4,Unsatisfactory,Medium,1,1
475,2023-06-25 12:00:00,2477.0,Investment,6.0,5,Very Satisfied,Medium,1,1
880,2023-06-25 13:00:00,173.0,Bill Payment,8.0,4,Good Service,Low,1,1
325,2023-06-25 14:00:00,3644.0,Loan Payment,10.0,8,Needs Improvement,Medium,1,1
356,2023-06-25 15:00:00,4743.0,Investment,9.0,2,Good Service,High,1,1
90,2023-06-25 16:00:00,3673.0,Loan Payment,2.0,6,Very Satisfied,Medium,1,1
42,2023-06-25 17:00:00,3264.0,Purchase,9.0,3,Unsatisfactory,Medium,0,1
365,2023-06-25 18:00:00,3391.0,Purchase,1.0,8,Good Service,Medium,0,1
671,2023-06-25 19:00:00,2074.0,Loan Payment,9.0,3,Needs Improvement,Medium,0,1
202,2023-06-25 20:00:00,4275.0,Investment,2.0,3,Good Service,High,0,1
366,2023-06-25 21:00:00,3994.0,Investment,4.0,1,Excellent,High,0,1
794,2023-06-25 22:00:00,3897.0,Investment,4.0,6,Excellent,High,0,1
982,2023-06-25 23:00:00,349.0,Purchase,9.0,8,Unsatisfactory,Low,0,1
844,2023-06-26 00:00:00,4831.0,Bill Payment,9.0,6,Very Satisfied,High,0,0
288,2023-06-26 01:00:00,3791.0,Purchase,3.0,4,Unsatisfactory,High,0,0
603,2023-06-26 02:00:00,3600.0,Loan Payment,9.0,1,Very Satisfied,Medium,0,0
481,2023-06-26 03:00:00,1943.0,Investment,7.0,9,Good Service,Medium,0,0
637,2023-06-26 04:00:00,1655.0,Bill Payment,1.0,6,Very Satisfied,Medium,0,0
501,2023-06-26 05:00:00,4238.0,Investment,1.0,1,Good Service,High,0,0
638,2023-06-26 06:00:00,2697.0,Purchase,3.0,4,Unsatisfactory,Medium,0,0
52,2023-06-26 07:00:00,4928.0,Bill Payment,6.0,7,Good Service,High,0,0
916,2023-06-26 08:00:00,2136.0,Bill Payment,6.0,3,Needs Improvement,Medium,0,0
103,2023-06-26 09:00:00,4451.0,Purchase,4.0,2,Needs Improvement,High,1,0
361,2023-06-26 10:00:00,4714.0,Investment,4.0,2,Good Service,High,1,0
424,2023-06-26 11:00:00,648.0,Investment,5.0,7,Very Satisfied,Low,1,0
699,2023-06-26 12:00:00,1234.0,Investment,6.0,3,Good Service,Low,1,0
205,2023-06-26 13:00:00,3715.0,Purchase,1.0,9,Unsatisfactory,High,1,0
14,2023-06-26 14:00:00,3920.0,Loan Payment,10.0,5,Very Satisfied,High,1,0
940,2023-06-26 15:00:00,4255.0,Loan Payment,8.0,1,Very Satisfied,High,1,0
616,2023-06-26 16:00:00,1559.0,Investment,7.0,6,Excellent,Medium,1,0
629,2023-06-26 17:00:00,4155.0,Bill Payment,7.0,8,Very Satisfied,High,0,0
470,2023-06-26 18:00:00,1515.0,Loan Payment,10.0,4,Good Service,Medium,0,0
466,2023-06-26 19:00:00,4440.0,Investment,9.0,10,Unsatisfactory,High,0,0
304,2023-06-26 20:00:00,1385.0,Loan Payment,4.0,1,Good Service,Medium,0,0
605,2023-06-26 21:00:00,677.0,Investment,6.0,6,Very Satisfied,Low,0,0
427,2023-06-26 22:00:00,2384.0,Loan Payment,2.0,2,Very Satisfied,Medium,0,0
656,2023-06-26 23:00:00,4100.0,Loan Payment,9.0,9,Needs Improvement,High,0,0
110,2023-06-27 00:00:00,1025.0,Bill Payment,1.0,4,Needs Improvement,Low,0,0
675,2023-06-27 01:00:00,345.0,Bill Payment,1.0,2,Unsatisfactory,Low,0,0
565,2023-06-27 02:00:00,4771.0,Loan Payment,7.0,10,Unsatisfactory,High,0,0
930,2023-06-27 03:00:00,90.0,Investment,3.0,8,Unsatisfactory,Low,0,0
515,2023-06-27 04:00:00,2144.0,Bill Payment,5.0,3,Very Satisfied,Medium,0,0
68,2023-06-27 05:00:00,1809.0,Purchase,4.0,1,Excellent,Medium,0,0
246,2023-06-27 06:00:00,267.0,Bill Payment,9.0,4,Needs Improvement,Low,0,0
389,2023-06-27 07:00:00,194.0,Loan Payment,7.0,5,Very Satisfied,Low,0,0
650,2023-06-27 08:00:00,132.0,Loan Payment,10.0,10,Very Satisfied,Low,0,0
308,2023-06-27 09:00:00,4710.0,Purchase,1.0,5,Unsatisfactory,High,1,0
925,2023-06-27 10:00:00,3524.0,Bill Payment,1.0,6,Unsatisfactory,Medium,1,0
352,2023-06-27 11:00:00,1404.0,Loan Payment,8.0,7,Unsatisfactory,Medium,1,0
799,2023-06-27 12:00:00,2362.0,Purchase,10.0,9,Good Service,Medium,1,0
66,2023-06-27 13:00:00,3229.0,Purchase,6.0,5,Good Service,Medium,1,0
460,2023-06-27 14:00:00,1318.0,Investment,2.0,4,Very Satisfied,Medium,1,0
347,2023-06-27 15:00:00,3954.0,Bill Payment,6.0,9,Excellent,High,1,0
325,2023-06-27 16:00:00,1951.0,Bill Payment,10.0,8,Needs Improvement,Medium,1,0
933,2023-06-27 17:00:00,500.0,Bill Payment,7.0,7,Unsatisfactory,Low,0,0
667,2023-06-27 18:00:00,1064.0,Loan Payment,4.0,5,Excellent,Low,0,0
599,2023-06-27 19:00:00,711.0,Purchase,5.0,7,Unsatisfactory,Low,0,0
33,2023-06-27 20:00:00,2944.0,Investment,2.0,10,Unsatisfactory,Medium,0,0
68,2023-06-27 21:00:00,4705.0,Bill Payment,4.0,1,Excellent,High,0,0
187,2023-06-27 22:00:00,1144.0,Investment,2.0,6,Excellent,Low,0,0
192,2023-06-27 23:00:00,89.0,Investment,10.0,9,Unsatisfactory,Low,0,0
213,2023-06-28 00:00:00,845.0,Purchase,4.0,4,Very Satisfied,Low,0,0
600,2023-06-28 01:00:00,661.0,Bill Payment,4.0,8,Excellent,Low,0,0
428,2023-06-28 02:00:00,426.0,Investment,4.0,4,Unsatisfactory,Low,0,0
351,2023-06-28 03:00:00,3690.0,Bill Payment,9.0,8,Very Satisfied,High,0,0
108,2023-06-28 04:00:00,3876.0,Bill Payment,2.0,3,Unsatisfactory,High,0,0
240,2023-06-28 05:00:00,755.0,Bill Payment,3.0,6,Needs Improvement,Low,0,0
216,2023-06-28 06:00:00,2012.0,Investment,4.0,10,Unsatisfactory,Medium,0,0
177,2023-06-28 07:00:00,249.0,Purchase,8.0,4,Needs Improvement,Low,0,0
565,2023-06-28 08:00:00,2903.0,Purchase,7.0,10,Unsatisfactory,Medium,0,0
330,2023-06-28 09:00:00,1954.0,Investment,3.0,3,Unsatisfactory,Medium,1,0
561,2023-06-28 10:00:00,865.0,Loan Payment,7.0,7,Needs Improvement,Low,1,0
881,2023-06-28 11:00:00,3525.0,Bill Payment,2.0,3,Very Satisfied,Medium,1,0
626,2023-06-28 12:00:00,2656.0,Bill Payment,8.0,2,Good Service,Medium,1,0
450,2023-06-28 13:00:00,3204.0,Purchase,7.0,10,Very Satisfied,Medium,1,0
607,2023-06-28 14:00:00,4525.0,Investment,10.0,9,Good Service,High,1,0
447,2023-06-28 15:00:00,4814.0,Investment,5.0,6,Needs Improvement,High,1,0
537,2023-06-28 16:00:00,2608.0,Loan Payment,1.0,3,Very Satisfied,Medium,1,0
644,2023-06-28 17:00:00,1363.0,Loan Payment,5.0,5,Unsatisfactory,Medium,0,0
179,2023-06-28 18:00:00,2045.0,Purchase,4.0,5,Very Satisfied,Medium,0,0
395,2023-06-28 19:00:00,2890.0,Loan Payment,6.0,8,Needs Improvement,Medium,0,0
145,2023-06-28 20:00:00,689.0,Loan Payment,4.0,10,Excellent,Low,0,0
876,2023-06-28 21:00:00,496.0,Investment,1.0,2,Good Service,Low,0,0
962,2023-06-28 22:00:00,3630.0,Investment,7.0,9,Very Satisfied,Medium,0,0
198,2023-06-28 23:00:00,3660.0,Loan Payment,10.0,7,Needs Improvement,Medium,0,0
969,2023-06-29 00:00:00,4728.0,Purchase,2.0,2,Unsatisfactory,High,0,0
837,2023-06-29 01:00:00,1448.0,Loan Payment,6.0,7,Very Satisfied,Medium,0,0
84,2023-06-29 02:00:00,4324.0,Purchase,2.0,5,Very Satisfied,High,0,0
669,2023-06-29 03:00:00,1494.0,Loan Payment,5.0,5,Very Satisfied,Medium,0,0
85,2023-06-29 04:00:00,700.0,Investment,7.0,10,Very Satisfied,Low,0,0
457,2023-06-29 05:00:00,1022.0,Investment,7.0,8,Good Service,Low,0,0
476,2023-06-29 06:00:00,4552.0,Purchase,10.0,1,Good Service,High,0,0
253,2023-06-29 07:00:00,2357.0,Loan Payment,8.0,3,Needs Improvement,Medium,0,0
887,2023-06-29 08:00:00,3718.0,Loan Payment,6.0,5,Good Service,High,0,0
72,2023-06-29 09:00:00,4480.0,Purchase,3.0,4,Unsatisfactory,High,1,0
223,2023-06-29 10:00:00,1932.0,Loan Payment,2.0,4,Very Satisfied,Medium,1,0
276,2023-06-29 11:00:00,647.0,Bill Payment,10.0,5,Good Service,Low,1,0
795,2023-06-29 12:00:00,3018.0,Investment,10.0,2,Good Service,Medium,1,0
776,2023-06-29 13:00:00,2243.0,Investment,5.0,6,Needs Improvement,Medium,1,0
246,2023-06-29 14:00:00,2135.0,Purchase,9.0,4,Needs Improvement,Medium,1,0
341,2023-06-29 15:00:00,3467.0,Loan Payment,7.0,7,Needs Improvement,Medium,1,0
573,2023-06-29 16:00:00,4299.0,Purchase,10.0,3,Very Satisfied,High,1,0
924,2023-06-29 17:00:00,3184.0,Bill Payment,7.0,4,Very Satisfied,Medium,0,0
471,2023-06-29 18:00:00,3698.0,Loan Payment,6.0,8,Needs Improvement,High,0,0
454,2023-06-29 19:00:00,1409.0,Bill Payment,9.0,2,Unsatisfactory,Medium,0,0
771,2023-06-29 20:00:00,2344.0,Purchase,2.0,4,Excellent,Medium,0,0
965,2023-06-29 21:00:00,1515.0,Investment,7.0,2,Very Satisfied,Medium,0,0
969,2023-06-29 22:00:00,259.0,Bill Payment,2.0,2,Unsatisfactory,Low,0,0
7,2023-06-29 23:00:00,545.0,Loan Payment,3.0,2,Needs Improvement,Low,0,0
188,2023-06-30 00:00:00,3542.0,Purchase,8.0,1,Good Service,Medium,0,0
4,2023-06-30 01:00:00,3559.0,Purchase,7.0,4,Needs Improvement,Medium,0,0
743,2023-06-30 02:00:00,467.0,Purchase,5.0,8,Unsatisfactory,Low,0,0
645,2023-06-30 03:00:00,2748.0,Investment,3.0,6,Needs Improvement,Medium,0,0
907,2023-06-30 04:00:00,3379.0,Purchase,2.0,4,Excellent,Medium,0,0
125,2023-06-30 05:00:00,4145.0,Purchase,2.0,1,Needs Improvement,High,0,0
15,2023-06-30 06:00:00,3706.0,Investment,1.0,10,Needs Improvement,High,0,0
960,2023-06-30 07:00:00,3421.0,Purchase,4.0,8,Very Satisfied,Medium,0,0
994,2023-06-30 08:00:00,4079.0,Purchase,5.0,2,Needs Improvement,High,0,0
525,2023-06-30 09:00:00,3397.0,Bill Payment,7.0,1,Excellent,Medium,1,0
630,2023-06-30 10:00:00,3195.0,Purchase,4.0,5,Good Service,Medium,1,0
240,2023-06-30 11:00:00,3248.0,Investment,3.0,6,Needs Improvement,Medium,1,0
775,2023-06-30 12:00:00,270.0,Bill Payment,10.0,10,Needs Improvement,Low,1,0
360,2023-06-30 13:00:00,1257.0,Purchase,9.0,9,Needs Improvement,Low,1,0
518,2023-06-30 14:00:00,3343.0,Investment,2.0,6,Good Service,Medium,1,0
952,2023-06-30 15:00:00,3332.0,Loan Payment,9.0,10,Very Satisfied,Medium,1,0
320,2023-06-30 16:00:00,2583.0,Purchase,8.0,9,Excellent,Medium,1,0
231,2023-06-30 17:00:00,2460.0,Loan Payment,5.0,10,Unsatisfactory,Medium,0,0
946,2023-06-30 18:00:00,1239.0,Bill Payment,10.0,7,Unsatisfactory,Low,0,0
30,2023-06-30 19:00:00,3221.0,Investment,3.0,7,Unsatisfactory,Medium,0,0
534,2023-06-30 20:00:00,3143.0,Bill Payment,5.0,10,Good Service,Medium,0,0
921,2023-06-30 21:00:00,1316.0,Loan Payment,1.0,5,Good Service,Medium,0,0
156,2023-06-30 22:00:00,2111.0,Loan Payment,4.0,8,Very Satisfied,Medium,0,0
630,2023-06-30 23:00:00,145.0,Loan Payment,4.0,5,Good Service,Low,0,0
852,2023-07-01 00:00:00,2387.0,Investment,3.0,5,Excellent,Medium,0,1
935,2023-07-01 01:00:00,1469.0,Loan Payment,1.0,9,Excellent,Medium,0,1
963,2023-07-01 02:00:00,4241.0,Loan Payment,7.0,8,Excellent,High,0,1
901,2023-07-01 03:00:00,822.0,Investment,8.0,8,Unsatisfactory,Low,0,1
705,2023-07-01 04:00:00,861.0,Loan Payment,8.0,4,Unsatisfactory,Low,0,1
399,2023-07-01 05:00:00,1754.0,Purchase,1.0,8,Excellent,Medium,0,1
346,2023-07-01 06:00:00,1948.0,Loan Payment,8.0,6,Unsatisfactory,Medium,0,1
195,2023-07-01 07:00:00,880.0,Investment,3.0,8,Unsatisfactory,Low,0,1
168,2023-07-01 08:00:00,644.0,Loan Payment,1.0,6,Unsatisfactory,Low,0,1
377,2023-07-01 09:00:00,678.0,Investment,4.0,9,Very Satisfied,Low,1,1
489,2023-07-01 10:00:00,1303.0,Loan Payment,9.0,6,Unsatisfactory,Medium,1,1
751,2023-07-01 11:00:00,3098.0,Purchase,10.0,10,Unsatisfactory,Medium,1,1
362,2023-07-01 12:00:00,278.0,Investment,5.0,3,Excellent,Low,1,1
482,2023-07-01 13:00:00,870.0,Investment,1.0,10,Unsatisfactory,Low,1,1
244,2023-07-01 14:00:00,491.0,Investment,2.0,4,Very Satisfied,Low,1,1
581,2023-07-01 15:00:00,3300.0,Investment,8.0,2,Very Satisfied,Medium,1,1
607,2023-07-01 16:00:00,3400.0,Loan Payment,10.0,9,Good Service,Medium,1,1
589,2023-07-01 17:00:00,2460.0,Loan Payment,2.0,6,Unsatisfactory,Medium,0,1
171,2023-07-01 18:00:00,2342.0,Purchase,3.0,1,Needs Improvement,Medium,0,1
513,2023-07-01 19:00:00,112.0,Purchase,4.0,9,Good Service,Low,0,1
406,2023-07-01 20:00:00,3804.0,Loan Payment,7.0,5,Excellent,High,0,1
574,2023-07-01 21:00:00,4897.0,Bill Payment,10.0,9,Good Service,High,0,1
207,2023-07-01 22:00:00,4344.0,Investment,1.0,1,Good Service,High,0,1
154,2023-07-01 23:00:00,2702.0,Loan Payment,3.0,6,Good Service,Medium,0,1
786,2023-07-02 00:00:00,3681.0,Purchase,5.0,10,Good Service,Medium,0,1
48,2023-07-02 01:00:00,891.0,Investment,2.0,4,Very Satisfied,Low,0,1
649,2023-07-02 02:00:00,2245.0,Purchase,10.0,2,Unsatisfactory,Medium,0,1
1,2023-07-02 03:00:00,4993.0,Bill Payment,10.0,9,Very Satisfied,High,0,1
747,2023-07-02 04:00:00,3044.0,Investment,8.0,1,Unsatisfactory,Medium,0,1
905,2023-07-02 05:00:00,4899.0,Bill Payment,3.0,5,Needs Improvement,High,0,1
768,2023-07-02 06:00:00,2587.0,Bill Payment,6.0,5,Excellent,Medium,0,1
407,2023-07-02 07:00:00,685.0,Bill Payment,4.0,3,Good Service,Low,0,1
107,2023-07-02 08:00:00,2449.0,Loan Payment,10.0,6,Unsatisfactory,Medium,0,1
173,2023-07-02 09:00:00,1691.0,Purchase,7.0,2,Needs Improvement,Medium,1,1
506,2023-07-02 10:00:00,1286.0,Investment,5.0,2,Needs Improvement,Medium,1,1
130,2023-07-02 11:00:00,4777.0,Loan Payment,1.0,7,Unsatisfactory,High,1,1
398,2023-07-02 12:00:00,3257.0,Purchase,7.0,5,Needs Improvement,Medium,1,1
294,2023-07-02 13:00:00,4944.0,Loan Payment,9.0,2,Very Satisfied,High,1,1
552,2023-07-02 14:00:00,3658.0,Purchase,1.0,8,Excellent,Medium,1,1
